id1 id2 k_ibd1 k_ibd2 n predicted_degree most_probable probability
HMB167 HMB2284 0.2828 0.0061 58.0 3rd 3rd 0.9056968625034089
HMB167 HMB3044 0.3108 0.0037 71.0 3rd 3rd 0.9768136819150159
HMB167 HMB3109 0.344 0.0058 66.0 3rd 3rd 0.9959361444724598
HMB167 HMB3110 0.3711 0.0056 68.0 3rd 3rd 0.994027336220995
HMB169 HMB604 0.9727 0.0261 22.0 PO PO 1.0
HMB169 HMB733 0.5631 0.0169 60.0 2nd HS 0.9999868614696157
HMB169 HMB751 0.9683 0.0288 22.0 PO PO 1.0
HMB169 HMB868 0.9739 0.0227 22.0 PO PO 1.0
HMB169 HMB989 0.9796 0.0176 22.0 PO PO 1.0
HMB169 HMB999 0.9667 0.032 22.0 PO PO 1.0
HMB169 HMB1195 0.9787 0.0189 22.0 PO PO 1.0
HMB169 HMB2157 0.9758 0.0219 22.0 PO PO 1.0
HMB169 HMB3119 0.9801 0.0159 23.0 PO PO 1.0
HMB170 HMB177 0.9798 0.0188 23.0 PO PO 1.0
HMB170 HMB2283 0.6407 0.0076 37.0 2nd GP 0.9989036311583895
HMB170 HMB2284 0.5007 0.0162 47.0 2nd GP 0.8756128913429299
HMB171 HMB482 0.9891 0.0082 22.0 PO PO 1.0
HMB171 HMB520 0.9811 0.0148 22.0 PO PO 1.0
HMB171 HMB533 0.9688 0.029 22.0 PO PO 1.0
HMB171 HMB763 0.6298 0.0049 53.0 2nd MGP 0.8263336584355224
HMB171 HMB2974 0.5737 0.0102 36.0 2nd 2nd 0.9999999262528662
HMB171 HMB3077 0.6419 0.0043 38.0 2nd 2nd 0.9999999997740174
HMB171 HMB3078 0.5407 0.0064 50.0 2nd MGP 0.8633710289149964
HMB171 HMB3082 0.9745 0.0231 22.0 PO PO 1.0
HMB171 HMB3085 0.4637 0.0064 36.0 2nd GP 0.990462387370446
HMB171 HMB3127 0.9701 0.0252 22.0 PO PO 1.0
HMB171 HMB3128 0.5988 0.0133 48.0 2nd MGP 0.8734162907209522
HMB171 HMB3129 0.5538 0.018 55.0 2nd GPAV 0.9999791386614403
HMB171 HMB3130 0.5585 0.0039 48.0 2nd 2nd 0.9999995929405693
HMB172 HMB528 0.9752 0.0216 22.0 PO PO 1.0
HMB172 HMB988 0.9792 0.0195 22.0 PO PO 1.0
HMB172 HMB1035 0.9893 0.0101 22.0 PO PO 1.0
HMB172 HMB1036 0.9668 0.029 22.0 PO PO 1.0
HMB172 HMB2233 0.9784 0.0203 22.0 PO PO 1.0
HMB172 HMB5177 0.9783 0.0198 22.0 PO PO 1.0
HMB175 HMB315 0.5532 0.2518 57.0 FS FS 1.0
HMB175 HMB350 0.5529 0.2682 49.0 FS FS 1.0
HMB175 HMB412 0.4441 0.2595 52.0 FS FS 1.0
HMB175 HMB499 0.4358 0.0118 65.0 2nd AV 0.8388259561867752
HMB175 HMB625 0.6073 0.0046 67.0 2nd AV 0.9959072438879734
HMB175 HMB751 0.4887 0.0039 62.0 2nd AV 0.914417995486799
HMB175 HMB752 0.4609 0.0096 72.0 2nd AV 0.9876740796450627
HMB175 HMB1028 0.4635 0.0092 72.0 2nd AV 0.9904429487676562
HMB175 HMB1030 0.4964 0.0115 70.0 2nd AV 0.9985541939744366
HMB175 HMB1033 0.5243 0.0097 76.0 2nd AV 0.999931535985972
HMB175 HMB1034 0.5414 0.0165 72.0 2nd AV 0.9992140700482819
HMB175 HMB1035 0.5231 0.0062 69.0 2nd AV 0.9978896133521317
HMB175 HMB2976 0.9945 0.0049 22.0 PO PO 1.0
HMB175 HMB2996 0.9845 0.0124 22.0 PO PO 1.0
HMB175 HMB2998 0.9778 0.0207 23.0 PO PO 1.0
HMB177 HMB2283 0.2765 0.0013 45.0 3rd 3rd 0.8632174667747511
HMB177 HMB2284 0.2131 0.0061 52.0 4th 4th 0.820061622908987
HMB178 HMB2235 0.9823 0.0163 25.0 PO PO 1.0
HMB178 HMB2238 0.6284 0.0053 39.0 2nd 2nd 0.9999999994847006
HMB179 HMB180 0.9936 0.0038 29.0 PO PO 1.0
HMB181 HMB3058 0.9747 0.0208 23.0 PO PO 1.0
HMB181 HMB3072 0.6279 0.0215 32.0 2nd PHS 0.9115169579797189
HMB301 HMB764 0.6272 0.0076 43.0 2nd GP 0.9993275157818297
HMB301 HMB812 0.9828 0.0161 22.0 PO PO 1.0
HMB301 HMB871 0.4946 0.0095 60.0 2nd AV 0.8049062975454534
HMB301 HMB2167 0.4885 0.0037 35.0 2nd GP 0.9990185741186913
HMB301 HMB2943 0.9416 0.0559 22.0 PO PO 1.0
HMB301 HMB3089 0.5277 0.0077 45.0 2nd GP 0.9985630856292422
HMB301 HMB3090 0.5572 0.0135 42.0 2nd GP 0.9997182553516629
HMB301 HMB3092 0.5107 0.0237 58.0 2nd GPAV 0.9999349990844172
HMB301 HMB3093 0.4976 0.0066 45.0 2nd GP 0.9986415064862526
HMB301 HMB3096 0.3301 0.0027 49.0 3rd 3rd 0.991540420703227
HMB301 HMB3097 0.3311 0.0042 45.0 3rd 3rd 0.9921610294845432
HMB301 HMB3098 0.5076 0.0011 43.0 2nd GP 0.9995492096731762
HMB301 HMB3099 0.246 0.0 48.0 3rd 3rd 0.5417565890986569
HMB301 HMB3100 0.4531 0.0083 50.0 2nd MGP 0.8358419366555152
HMB301 HMB3101 0.2937 0.004 45.0 3rd 3rd 0.943686516153096
HMB301 HMB5075 0.307 0.0015 46.0 3rd 3rd 0.9706591653154276
HMB301 HMB5081 0.5291 0.0028 50.0 2nd MGP 0.8808355932188284
HMB301 HMB5209 0.2766 0.0011 50.0 3rd 3rd 0.863471943307708
HMB302 HMB359 0.5002 0.1069 65.0 2nd+ 2nd+ 0.9999994489101124
HMB302 HMB376 0.4437 0.3264 50.0 FS FS 1.0
HMB302 HMB438 0.4327 0.0031 50.0 2nd 2nd 0.7772366086295248
HMB302 HMB495 0.5352 0.0058 83.0 2nd MHS 0.9997140078774812
HMB302 HMB500 0.5179 0.0035 80.0 2nd MHS 0.9994309053871498
HMB302 HMB530 0.5046 0.3095 50.0 FS FS 1.0
HMB302 HMB678 0.57 0.0086 68.0 2nd MHS 0.9663356002318988
HMB302 HMB866 0.429 0.0048 69.0 2nd 2nd 0.7099809516736376
HMB302 HMB868 0.4044 0.0078 74.0 3rd 3rd 0.8403067689225469
HMB302 HMB869 0.4705 0.016 60.0 2nd 2nd 0.9963130184221544
HMB302 HMB999 0.3501 0.0101 65.0 3rd 3rd 0.9968415701248642
HMB302 HMB1047 0.2612 0.0 57.0 3rd 3rd 0.7293889502492411
HMB302 HMB1050 0.2698 0.0 57.0 3rd 3rd 0.8111953338126074
HMB302 HMB1051 0.2995 0.0058 55.0 3rd 3rd 0.9594039625520465
HMB302 HMB2101 0.5317 0.0055 54.0 2nd MGP 0.8153511700872463
HMB302 HMB2102 0.5408 0.0079 61.0 2nd AV 0.8915948441850629
HMB302 HMB3014 0.2758 0.0015 59.0 3rd 3rd 0.8590699872180154
HMB302 HMB3015 0.3133 0.0013 63.0 3rd 3rd 0.9788968916232327
HMB302 HMB3022 0.2624 0.0024 61.0 3rd 3rd 0.7494656143790581
HMB302 HMB3036 0.2532 0.0047 51.0 3rd 3rd 0.6535110051985087
HMB302 HMB3043 0.3651 0.0099 58.0 3rd 3rd 0.9958592397816799
HMB302 HMB3070 0.2545 0.0059 51.0 3rd 3rd 0.673614839231586
HMB302 HMB3099 0.2657 0.0033 52.0 3rd 3rd 0.7840412178749475
HMB307 HMB360 0.983 0.017 22.0 PO PO 1.0
HMB307 HMB620 0.4716 0.292 53.0 FS FS 1.0
HMB307 HMB622 0.5189 0.2424 46.0 FS FS 1.0
HMB307 HMB1036 0.9756 0.023 22.0 PO PO 1.0
HMB307 HMB1037 0.9627 0.0341 23.0 PO PO 1.0
HMB307 HMB1038 0.9804 0.0163 22.0 PO PO 1.0
HMB307 HMB2096 0.9896 0.0089 22.0 PO PO 1.0
HMB308 HMB355 0.9809 0.0181 22.0 PO PO 1.0
HMB308 HMB446 0.4758 0.0065 63.0 2nd HS 0.8805276828853852
HMB308 HMB499 0.2377 0.0 53.0 4th 4th 0.5701811329394787
HMB308 HMB972 0.4901 0.2277 57.0 FS FS 1.0
HMB308 HMB975 0.5047 0.2135 54.0 FS FS 1.0
HMB308 HMB1028 0.1918 0.0058 38.0 4th 4th 0.9356255745436409
HMB308 HMB1033 0.3319 0.0078 57.0 3rd 3rd 0.9928920466688236
HMB308 HMB2274 0.9967 0.0 30.0 PO PO 1.0
HMB308 HMB2901 0.5178 0.0019 46.0 2nd 2nd 0.9999669419110055
HMB308 HMB2902 0.4922 0.006 41.0 2nd 2nd 0.9995381796333938
HMB308 HMB2925 0.3251 0.0032 54.0 3rd 3rd 0.9890661270106288
HMB308 HMB2983 0.2727 0.0 42.0 3rd 3rd 0.8341081141016282
HMB308 HMB2984 0.2762 0.0 39.0 3rd 3rd 0.8587307553858834
HMB308 HMB2985 0.2851 0.0012 50.0 3rd 3rd 0.9094475886879221
HMB308 HMB3110 0.5748 0.0307 51.0 2nd PHS 0.900674311713261
HMB308 HMB5058 0.1902 0.0032 46.0 4th 4th 0.9429825874033286
HMB312 HMB318 0.5403 0.0216 59.0 2nd HS 0.9999952160224104
HMB312 HMB330 0.2989 0.0038 57.0 3rd 3rd 0.9567891900551314
HMB312 HMB340 0.3009 0.0012 63.0 3rd 3rd 0.959436709076157
HMB312 HMB387 0.4871 0.0127 65.0 2nd MHS 0.9336969052780715
HMB312 HMB419 0.3239 0.0044 52.0 3rd 3rd 0.9885676031116539
HMB312 HMB2180 0.2897 0.0034 61.0 3rd 3rd 0.9303586338217326
HMB312 HMB2181 0.2695 0.0013 57.0 3rd 3rd 0.8119532598418617
HMB312 HMB5087 0.2601 0.0012 53.0 3rd 3rd 0.7214116183161217
HMB313 HMB316 0.9864 0.0106 22.0 PO PO 1.0
HMB313 HMB2170 0.9818 0.0161 22.0 PO PO 1.0
HMB313 HMB2185 0.5895 0.0119 61.0 2nd MHS 0.8133930785034688
HMB313 HMB2187 0.4449 0.0147 65.0 2nd MHS 0.8739789673963713
HMB313 HMB2188 0.3398 0.0031 62.0 3rd 3rd 0.9948802961047745
HMB313 HMB2195 0.4835 0.0055 64.0 2nd MHS 0.9022057183938179
HMB313 HMB2196 0.4987 0.0101 62.0 2nd MHS 0.8098815255501143
HMB313 HMB2198 0.2872 0.0068 56.0 3rd 3rd 0.9249899951415805
HMB313 HMB2200 0.975 0.0216 22.0 PO PO 1.0
HMB313 HMB2201 0.9638 0.034 22.0 PO PO 1.0
HMB313 HMB3047 0.319 0.01 55.0 3rd 3rd 0.9864298369134367
HMB313 HMB3048 0.2709 0.0071 52.0 3rd 3rd 0.8366258493994138
HMB315 HMB350 0.4879 0.2562 54.0 FS FS 1.0
HMB315 HMB412 0.5717 0.2269 53.0 FS FS 1.0
HMB315 HMB499 0.4975 0.0085 72.0 2nd AV 0.9985009326295523
HMB315 HMB625 0.5321 0.0064 59.0 2nd GPAV 0.9999808006612276
HMB315 HMB750 0.5683 0.0057 46.0 2nd GP 0.997454683725403
HMB315 HMB751 0.5083 0.0059 67.0 2nd AV 0.9930200447014388
HMB315 HMB752 0.5242 0.0076 71.0 2nd AV 0.9993842808486195
HMB315 HMB1028 0.4884 0.008 70.0 2nd AV 0.9980964258378894
HMB315 HMB1030 0.5727 0.0097 73.0 2nd AV 0.9998508535300732
HMB315 HMB1033 0.9772 0.0212 22.0 PO PO 1.0
HMB315 HMB1034 0.99 0.0063 23.0 PO PO 1.0
HMB315 HMB1035 0.974 0.0222 22.0 PO PO 1.0
HMB315 HMB2976 0.4997 0.0061 69.0 2nd AV 0.9807261194979211
HMB315 HMB2996 0.5284 0.0162 78.0 2nd 2nd 0.9999922366852312
HMB315 HMB2998 0.5817 0.0087 70.0 2nd AV 0.99908031070049
HMB316 HMB2170 0.4749 0.0098 45.0 2nd GP 0.9963125861970273
HMB316 HMB2185 0.993 0.0045 22.0 PO PO 1.0
HMB316 HMB2187 0.9899 0.0059 23.0 PO PO 1.0
HMB316 HMB2188 0.5462 0.0039 44.0 2nd GP 0.9993140935913428
HMB316 HMB2195 0.9893 0.0085 24.0 PO PO 1.0
HMB316 HMB2196 0.9919 0.0051 22.0 PO PO 1.0
HMB316 HMB2198 0.5916 0.0105 43.0 2nd GP 0.9994061498960345
HMB316 HMB2200 0.5331 0.0054 56.0 2nd GPAV 0.9999940739795257
HMB316 HMB2201 0.5555 0.0071 37.0 2nd GP 0.9999895113270829
HMB316 HMB3047 0.5824 0.0112 40.0 2nd 2nd 0.9999999670612651
HMB316 HMB3048 0.4997 0.0102 43.0 2nd GP 0.9994035064689107
HMB317 HMB337 0.4962 0.0025 59.0 2nd HS 0.9996161520923911
HMB317 HMB359 0.6057 0.0133 48.0 2nd PHS 0.9652190415072784
HMB317 HMB763 0.3366 0.0017 53.0 3rd 3rd 0.9938670512062777
HMB317 HMB816 0.9837 0.014 23.0 PO PO 1.0
HMB317 HMB820 0.4836 0.0618 63.0 2nd+ 2nd+ 0.9753916690969896
HMB317 HMB865 0.6626 0.0115 49.0 2nd PHS 0.9252175193189189
HMB317 HMB866 0.3122 0.0054 57.0 3rd 3rd 0.9790455342952527
HMB317 HMB868 0.3364 0.0107 54.0 3rd 3rd 0.9945847393757818
HMB317 HMB869 0.4157 0.0033 53.0 3rd 3rd 0.6370313922926117
HMB317 HMB993 0.2731 0.0084 46.0 3rd 3rd 0.8549333020293658
HMB317 HMB999 0.3702 0.0046 47.0 3rd 3rd 0.9945469346489884
HMB317 HMB1019 0.9214 0.0728 22.0 PO PO 0.9999999999999929
HMB317 HMB1020 0.9752 0.0191 22.0 PO PO 1.0
HMB317 HMB1022 0.9347 0.0609 23.0 PO PO 1.0
HMB317 HMB1069 0.6169 0.0045 54.0 2nd HS 0.9999871678786184
HMB317 HMB1070 0.5912 0.0058 58.0 2nd HS 0.9999681055456239
HMB317 HMB2968 0.2746 0.0017 52.0 3rd 3rd 0.851421130613208
HMB317 HMB2981 0.3042 0.0106 52.0 3rd 3rd 0.9705597578891789
HMB317 HMB3016 0.3752 0.0091 48.0 3rd 3rd 0.9907466119913836
HMB317 HMB3034 0.2792 0.0 51.0 3rd 3rd 0.8773358605896179
HMB317 HMB3054 0.493 0.0029 49.0 2nd PHS 0.9708382236196407
HMB317 HMB3129 0.3132 0.0015 55.0 3rd 3rd 0.978852322924179
HMB317 HMB3130 0.4041 0.0139 56.0 3rd 3rd 0.8240007897291874
HMB318 HMB330 0.987 0.0112 22.0 PO PO 1.0
HMB318 HMB340 0.9924 0.0065 22.0 PO PO 1.0
HMB318 HMB387 0.55 0.0051 65.0 2nd MHS 0.9463462905804338
HMB318 HMB419 0.3473 0.0 55.0 3rd 3rd 0.9961783753178004
HMB318 HMB1017 0.5442 0.0035 58.0 2nd GPAV 0.9999886515098254
HMB318 HMB2180 0.2983 0.0033 59.0 3rd 3rd 0.955075584592437
HMB318 HMB2181 0.2978 0.0011 58.0 3rd 3rd 0.9522933634271096
HMB318 HMB3040 0.5623 0.0065 43.0 2nd 2nd 0.9999997441404325
HMB318 HMB5087 0.2667 0.0 60.0 3rd 3rd 0.7841000362419943
HMB320 HMB840 0.9617 0.0338 22.0 PO PO 1.0
HMB320 HMB845 0.9841 0.0124 22.0 PO PO 1.0
HMB321 HMB391 0.5602 0.0086 70.0 2nd MHS 0.9927243539752494
HMB321 HMB487 0.503 0.0118 79.0 2nd MHS 0.99936604022179
HMB321 HMB642 0.5773 0.0094 77.0 2nd MHS 0.9994911624977268
HMB321 HMB643 0.4937 0.0155 66.0 2nd MHS 0.9545464981470457
HMB321 HMB645 0.3473 0.0256 65.0 3rd 3rd 0.9954501421457439
HMB321 HMB646 0.3097 0.0248 64.0 3rd 3rd 0.9820157308339245
HMB321 HMB647 0.3838 0.0251 68.0 3rd 3rd 0.9650826475407422
HMB321 HMB648 0.3266 0.0057 71.0 3rd 3rd 0.9902962804668293
HMB321 HMB649 0.3269 0.0038 67.0 3rd 3rd 0.9901563456408806
HMB321 HMB652 0.9843 0.0139 23.0 PO PO 1.0
HMB321 HMB655 0.9843 0.0118 22.0 PO PO 1.0
HMB321 HMB659 0.986 0.0119 23.0 PO PO 1.0
HMB321 HMB660 0.9804 0.0185 22.0 PO PO 1.0
HMB321 HMB661 0.9724 0.0249 22.0 PO PO 1.0
HMB321 HMB662 0.9839 0.0137 23.0 PO PO 1.0
HMB321 HMB2164 0.3018 0.004 62.0 3rd 3rd 0.9629577688345043
HMB321 HMB2284 0.3019 0.0092 73.0 3rd 3rd 0.9660434267465413
HMB321 HMB2297 0.5286 0.014 71.0 2nd AV 0.9993508120836274
HMB321 HMB2298 0.5421 0.0 66.0 2nd AV 0.9907385746701259
HMB321 HMB2500 0.3604 0.0024 69.0 3rd 3rd 0.9968496574068115
HMB321 HMB2926 0.402 0.0102 74.0 3rd 3rd 0.8650950873207488
HMB321 HMB2963 0.3007 0.0122 57.0 3rd 3rd 0.965506289103592
HMB321 HMB2971 0.2956 0.0164 60.0 3rd 3rd 0.9578552404647352
HMB321 HMB2972 0.5643 0.007 76.0 2nd AV 0.9999596932613527
HMB321 HMB2979 0.3336 0.0066 58.0 3rd 3rd 0.9933688218104257
HMB321 HMB2980 0.3299 0.0023 52.0 3rd 3rd 0.9913964986869557
HMB321 HMB2999 0.3899 0.0086 77.0 3rd 3rd 0.9602143478603797
HMB321 HMB3003 0.353 0.0 61.0 3rd 3rd 0.9968051811821775
HMB321 HMB3022 0.5084 0.0135 54.0 2nd MGP 0.8135025195528133
HMB321 HMB3032 0.5889 0.0044 71.0 2nd AV 0.9994651175208923
HMB321 HMB3041 0.4629 0.0013 48.0 2nd MGP 0.8043389667611993
HMB321 HMB3042 0.6164 0.0112 43.0 2nd GP 0.9993593597199547
HMB321 HMB3043 0.5576 0.0087 52.0 2nd MGP 0.8721973764457226
HMB321 HMB3045 0.5228 0.0018 67.0 2nd AV 0.9942646745723474
HMB321 HMB5141 0.4988 0.0 65.0 2nd AV 0.9814074309358803
HMB328 HMB378 0.9794 0.0206 22.0 PO PO 1.0
HMB328 HMB413 0.4847 0.2962 48.0 FS FS 1.0
HMB328 HMB454 0.5398 0.0038 68.0 2nd 2nd 0.9999969920212286
HMB328 HMB514 0.486 0.0027 61.0 2nd HS 0.9990283788378759
HMB328 HMB518 0.4306 0.0124 54.0 2nd 2nd 0.7773181444979865
HMB328 HMB2094 0.5448 0.0042 65.0 2nd MHS 0.9476455340049686
HMB328 HMB3016 0.2817 0.0086 54.0 3rd 3rd 0.9040755013173095
HMB328 HMB5192 0.3312 0.0069 55.0 3rd 3rd 0.9925247817078127
HMB330 HMB340 0.5466 0.0057 65.0 2nd MHS 0.9440630809584097
HMB330 HMB387 0.2539 0.0076 59.0 3rd 3rd 0.6725631596821022
HMB330 HMB419 0.2002 0.0 49.0 4th 4th 0.9101733184562029
HMB330 HMB442 0.5227 0.0035 49.0 2nd PHS 0.9629927600288335
HMB330 HMB540 0.5261 0.008 57.0 2nd HS 0.9999815275348052
HMB330 HMB1017 0.9813 0.0176 22.0 PO PO 1.0
HMB330 HMB2094 0.5129 0.0077 52.0 2nd PHS 0.9074588216044799
HMB330 HMB2180 0.1717 0.0037 56.0 4th 4th 0.9781306213060119
HMB330 HMB2256 0.9812 0.0171 22.0 PO PO 1.0
HMB330 HMB2968 0.3258 0.0107 59.0 3rd 3rd 0.99064269317925
HMB330 HMB2969 0.2809 0.0 57.0 3rd 3rd 0.8869149697861174
HMB330 HMB2974 0.2823 0.0022 56.0 3rd 3rd 0.8976539566256437
HMB330 HMB3040 0.9802 0.0171 24.0 PO PO 1.0
HMB330 HMB3060 0.545 0.009 57.0 2nd HS 0.9669611507908097
HMB330 HMB5087 0.1893 0.0 46.0 4th 4th 0.9481779091128958
HMB333 HMB665 0.9584 0.0409 22.0 PO PO 1.0
HMB333 HMB842 0.9883 0.011 22.0 PO PO 1.0
HMB337 HMB816 0.991 0.0063 22.0 PO PO 1.0
HMB337 HMB820 0.5398 0.0133 53.0 2nd PHS 0.8250967207370851
HMB337 HMB1019 0.2911 0.0039 49.0 3rd 3rd 0.9356119318574985
HMB337 HMB1020 0.2623 0.0032 50.0 3rd 3rd 0.750896983372647
HMB337 HMB1022 0.2291 0.0017 47.0 4th 4th 0.6728514943520862
HMB340 HMB387 0.2864 0.0 53.0 3rd 3rd 0.9135523787602963
HMB340 HMB419 0.1885 0.0039 47.0 4th 4th 0.9471717302436166
HMB340 HMB482 0.3167 0.0055 48.0 3rd 3rd 0.9835252085494087
HMB340 HMB520 0.3143 0.0028 43.0 3rd 3rd 0.9804603135549037
HMB340 HMB533 0.2961 0.0027 49.0 3rd 3rd 0.9492015290554525
HMB340 HMB545 0.5756 0.0071 38.0 2nd GP 0.9994405088803168
HMB340 HMB655 0.473 0.0079 54.0 2nd PHS 0.8258166331877668
HMB340 HMB672 0.4922 0.0141 47.0 2nd PHS 0.9853322281458706
HMB340 HMB739 0.4199 0.0028 45.0 3rd 3rd 0.5313932454417358
HMB340 HMB746 0.4927 0.0014 54.0 2nd PHS 0.8292633150175159
HMB340 HMB748 0.4663 0.0144 44.0 2nd PHS 0.9896200676524615
HMB340 HMB749 0.4597 0.0038 50.0 2nd PHS 0.9454591787144917
HMB340 HMB775 0.2399 0.0036 54.0 4th 4th 0.5261119198263474
HMB340 HMB776 0.1858 0.0037 48.0 4th 4th 0.9541780297954112
HMB340 HMB779 0.1882 0.0037 51.0 4th 4th 0.9481404811111829
HMB340 HMB780 0.1851 0.0037 49.0 4th 4th 0.9558090849502356
HMB340 HMB784 0.2002 0.0 45.0 4th 4th 0.9101733184562029
HMB340 HMB934 0.2004 0.0062 51.0 4th 4th 0.9005810194960884
HMB340 HMB1017 0.3 0.0 59.0 3rd 3rd 0.9566906943954927
HMB340 HMB2176 0.1809 0.0014 44.0 4th 4th 0.9657526877511305
HMB340 HMB2180 0.1856 0.0043 43.0 4th 4th 0.9542238635832477
HMB340 HMB3024 0.1976 0.0053 49.0 4th 4th 0.9145263945032367
HMB340 HMB3040 0.3439 0.0011 58.0 3rd 3rd 0.9956521288425834
HMB340 HMB3078 0.2111 0.0074 41.0 4th 4th 0.8325736873057048
HMB340 HMB3085 0.2124 0.0076 46.0 4th 4th 0.8220400352894667
HMB340 HMB3087 0.2505 0.0015 52.0 3rd 3rd 0.6072774823101222
HMB340 HMB3089 0.5261 0.0074 53.0 2nd PHS 0.854535791422643
HMB340 HMB3125 0.6048 0.0051 48.0 2nd PHS 0.8458734410201577
HMB340 HMB5075 0.2869 0.0043 38.0 3rd 3rd 0.9209334139494971
HMB350 HMB412 0.524 0.1965 59.0 FS FS 1.0
HMB350 HMB499 0.4447 0.0104 65.0 2nd AV 0.918964414143185
HMB350 HMB625 0.9945 0.003 22.0 PO PO 1.0
HMB350 HMB751 0.4795 0.0 74.0 2nd AV 0.9977707821647592
HMB350 HMB752 0.4743 0.0108 72.0 2nd AV 0.996716493108476
HMB350 HMB1028 0.4992 0.0025 73.0 2nd AV 0.9995292565560979
HMB350 HMB1030 0.5142 0.015 66.0 2nd AV 0.9914809425747151
HMB350 HMB1033 0.479 0.0125 66.0 2nd AV 0.9879021287078176
HMB350 HMB1034 0.476 0.0 65.0 2nd AV 0.9772644643819319
HMB350 HMB1035 0.5115 0.0053 69.0 2nd AV 0.9981113015206737
HMB350 HMB2976 0.5178 0.0027 56.0 2nd GPAV 0.9992681438571455
HMB350 HMB2996 0.5435 0.0102 66.0 2nd MHS 0.9359418669547555
HMB350 HMB2998 0.5795 0.0107 58.0 2nd GPAV 0.9897725287593966
HMB355 HMB446 0.2732 0.0025 66.0 3rd 3rd 0.8432942081489296
HMB355 HMB972 0.5078 0.0073 65.0 2nd AV 0.9832831168543613
HMB355 HMB975 0.4654 0.01 68.0 2nd AV 0.9883114599669611
HMB355 HMB1033 0.191 0.0 52.0 4th 4th 0.9434573310738981
HMB355 HMB2274 0.5094 0.0 58.0 2nd GPAV 0.9997057765975386
HMB355 HMB2901 0.9898 0.0087 27.0 PO PO 1.0
HMB355 HMB2902 0.9897 0.0091 28.0 PO PO 1.0
HMB355 HMB2925 0.193 0.0011 58.0 4th 4th 0.9363245587589399
HMB355 HMB2984 0.1864 0.0 43.0 4th 4th 0.9553812747547176
HMB355 HMB3110 0.3031 0.0193 52.0 3rd 3rd 0.9727512839186817
HMB357 HMB551 0.9787 0.0196 22.0 PO PO 1.0
HMB357 HMB1045 0.5037 0.0106 43.0 2nd GP 0.9991363848863767
HMB359 HMB376 0.5037 0.122 68.0 2nd+ 2nd+ 0.9999999739831034
HMB359 HMB495 0.5774 0.002 70.0 2nd MHS 0.9921924290157893
HMB359 HMB500 0.5268 0.0037 69.0 2nd MHS 0.9856835236025406
HMB359 HMB530 0.4369 0.11 71.0 2nd+ 2nd+ 0.9999754589727522
HMB359 HMB678 0.4751 0.0076 76.0 2nd 2nd 0.9972426787141929
HMB359 HMB763 0.3633 0.0052 50.0 3rd 3rd 0.996456069517738
HMB359 HMB865 0.5752 0.0159 45.0 2nd PHS 0.9892458874091254
HMB359 HMB866 0.9821 0.015 22.0 PO PO 1.0
HMB359 HMB868 0.975 0.0191 22.0 PO PO 1.0
HMB359 HMB869 0.8852 0.1077 22.0 PO PO 0.9999867293536153
HMB359 HMB993 0.2792 0.0 51.0 3rd 3rd 0.8773358605896179
HMB359 HMB999 0.9734 0.0252 23.0 PO PO 1.0
HMB359 HMB1019 0.3952 0.0021 55.0 3rd 3rd 0.9415269057022249
HMB359 HMB1020 0.3678 0.0023 59.0 3rd 3rd 0.9955886907113319
HMB359 HMB1022 0.4128 0.0227 50.0 3rd 3rd 0.5976297734952766
HMB359 HMB1047 0.3379 0.0027 54.0 3rd 3rd 0.9943433259730735
HMB359 HMB1050 0.2892 0.0 58.0 3rd 3rd 0.9248126108318513
HMB359 HMB1051 0.3479 0.0031 58.0 3rd 3rd 0.9964001249987174
HMB359 HMB1069 0.5865 0.0117 58.0 2nd HS 0.9999234401663571
HMB359 HMB1070 0.4852 0.0063 62.0 2nd MHS 0.8036722881618472
HMB359 HMB2101 0.4179 0.005 69.0 3rd 3rd 0.5710584001865212
HMB359 HMB2102 0.3824 0.0107 58.0 3rd 3rd 0.9804884761444198
HMB359 HMB2968 0.2578 0.0096 40.0 3rd 3rd 0.7239012192295015
HMB359 HMB2981 0.3191 0.0049 59.0 3rd 3rd 0.9853598404744094
HMB359 HMB3014 0.2582 0.0011 57.0 3rd 3rd 0.69990144231853
HMB359 HMB3015 0.2776 0.0 59.0 3rd 3rd 0.8676906078873357
HMB359 HMB3016 0.2924 0.0053 57.0 3rd 3rd 0.9410106149170847
HMB359 HMB3022 0.2653 0.0031 58.0 3rd 3rd 0.7797864219045908
HMB359 HMB3034 0.2757 0.0023 37.0 3rd 3rd 0.8599921044252818
HMB359 HMB3043 0.339 0.0014 63.0 3rd 3rd 0.9945386049799599
HMB359 HMB3054 0.5621 0.0082 52.0 2nd PHS 0.8716348177168385
HMB359 HMB3070 0.2707 0.0111 53.0 3rd 3rd 0.8439313659087456
HMB359 HMB3129 0.3187 0.0025 47.0 3rd 3rd 0.9844597126357693
HMB359 HMB3130 0.427 0.0026 46.0 2nd 2nd 0.6520825560244211
HMB360 HMB620 0.9632 0.035 22.0 PO PO 1.0
HMB360 HMB622 0.9748 0.0223 22.0 PO PO 1.0
HMB360 HMB1036 0.5197 0.0053 43.0 2nd GP 0.9995692378164215
HMB360 HMB1037 0.5531 0.0081 60.0 2nd AV 0.8492497675295494
HMB360 HMB1038 0.389 0.0046 49.0 3rd 3rd 0.9669117919201594
HMB360 HMB2096 0.5242 0.0032 52.0 2nd MGP 0.8766956081875773
